cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,eintexp,nim,elnatr,nonii,ifiduc,iserchg,igltrad,idothnii,nonix,esal,epremagg,IDEOTH,idpretx,iglsec,itax,ibefxtr,extra,netinc,NETIMIN,NETINBM,ntlnls,eqcdiv,eqcstkrx,noij
"30722","5801","208570","0","Universal Bank","West Covina","CA","91792","6/30/2018","8/15/2018","SA","3455 Nogales St, # No 105","","5","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","11/17/1954","11/17/1954","3/20/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","www.universalbank.com","7420","1135","6285","-1600","914","0","80","","834","5552","2627","1120","1805","3247","0","932","2315","0","2315","0","2315","-163","0","0","2315"
"14587","9279","137652","1496253","University Bank","Ann Arbor","MI","48104","6/30/2018","8/15/2018","NM","2015 Washtenaw Avenue","UNIVERSITY BANCORP, INC.","1","0","0","8","0","Washtenaw","11460","Ann Arbor, MI","5/8/1908","7/23/1934","5/26/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","http://www.university-bank.com","4089","86","4003","-212","17533","0","7","0","17526","19572","12861","1140","5571","2176","0","456","1720","0","1583","137","1720","-196","1165","0","1720"
"7759","9352","354310","1116609","Univest  Bank and Trust Co.","Souderton","PA","18964","6/30/2018","8/15/2018","SM","10 West Broad Street","UNIVEST CORPORATION OF PENNSYLVANIA","48","0","1","4","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","4/1/1876","1/1/1934","7/1/2016","Stock","0","1","FED","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","0","http://www.univest.net","89980","11211","78769","17462","30834","4040","2662","0","24132","69787","32045","6920","30822","22354","10","3597","18767","0","18767","0","18767","13365","12642","0","18758.6"
"1090","0","236957","1129159","Upper Peninsula State Bank","Escanaba","MI","49829","6/30/2018","8/15/2018","NM","430 North Lincoln Road","S.B.E. CORP.","3","0","0","4","0","Delta","","","1/1/1902","1/1/1934","9/28/2009","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","http://www.upstatebank.net","4117","426","3691","0","518","0","66","0","452","2608","1687","265","656","1601","-1","276","1324","0","1324","0","1324","242","816","0","1324.83"
"59051","0","4184186","0","Urban Partnership Bank","Chicago","IL","60619","6/30/2018","8/15/2018","NM","7936 S. Cottage Grove Ave.","","8","0","1","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/19/2010","8/19/2010","6/3/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","upbnk.com","11751","776","10975","-2570","892","0","470","","422","12678","5870","1435","5373","1759","128","-11","1898","0","1898","0","1898","-1015","0","0","1770"
"58310","0","3470154","0","US Metro Bank","Garden Grove","CA","92844","6/30/2018","8/15/2018","NM","9866 Garden Grove Boulevard","","4","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","9/15/2006","9/15/2006","8/12/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","http://WWW.USMETROBANK.COM","7935","1315","6620","410","2745","0","470","","2275","5929","3744","554","1631","3026","0","974","2052","0","2052","0","2052","-4","0","16","2052"
"32188","7975","619877","0","USAA Federal Savings Bank","San Antonio","TX","78288","6/30/2018","8/15/2018","SA","10750 Mcdermott Freeway","","1","0","0","6","0","Bexar","41700","San Antonio-New Braunfels, TX","12/30/1983","12/30/1983","12/1/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","0","www.usaa.com","1937939","65988","1871951","270469","1198761","9946","90532","0","1098283","2003077","516261","23400","1463416","797166","0","186940","610226","0","610226","0","610226","339676","161574","0","610226"
"34351","0","2502656","0","USAA Savings Bank","Las Vegas","NV","89109","6/30/2018","8/15/2018","NM","3773 Howard Hughes Parkway,","","1","0","0","9","0","Clark","29820","Las Vegas-Henderson-Paradise, NV","9/27/1996","9/27/1996","3/9/2018","Stock","32188","0","FDIC","DIF","San Francisco","DALLAS","Phoenix","San Francisco","Western","West","0","0","www.usaa.com","13285","1357","11928","0","456675","0","3","0","456672","306029","551","125","305353","162574","0","36969","125605","0","125605","0","125605","0","113592","0","125605"
"58541","0","3620922","4989907","USNY Bank","Geneva","NY","14456","6/30/2018","8/15/2018","NM","389 Hamilton Street","UPSTATE NEW YORK BANCORP, INC.","4","0","0","2","0","Ontario","40380","Rochester, NY","7/31/2007","7/31/2007","7/31/2007","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.usnybank.com","8619","1736","6883","511","648","0","301","","347","3520","1706","560","1254","3500","0","763","2737","0","2737","0","2737","94","0","215","2737"
"22514","0","256179","0","Utah Independent Bank","Salina","UT","84654","6/30/2018","8/15/2018","SM","55 South State Street","","3","0","0","4","1","Sevier","","","8/29/1977","8/29/1977","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","www.uib.bank","2044","75","1969","0","708","0","163","","545","1187","707","97","383","1490","-30","0","1460","0","1460","0","1460","10","0","0","1490"
"24919","9693","590220","2082532","Uwharrie Bank","Albemarle","NC","28001","6/30/2018","8/15/2018","SM","167 North Second Street","UWHARRIE CAPITAL CORP","10","0","0","4","0","Stanly","","","1/26/1984","1/26/1984","9/1/2013","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","0","1","http://www.uwharrie.com","10484","489","9995","116","3852","0","509","0","3343","12372","7316","1081","3975","1359","0","245","1114","0","1114","0","1114","-9","680","0","1114"
"27518","0","1401891","2807100","Valley Bank","Glasgow","MT","59230","6/30/2018","8/15/2018","SM","110 Sixth Street South","MILK RIVER BANQUO, INC.","1","0","0","2","0","Valley","","","6/9/1989","6/9/1989","3/31/2006","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","http://www.valleybankglasgow.com","949","144","805","40","161","0","59","","102","644","382","72","190","282","0","72","210","0","210","0","210","87","0","0","210"
"251","15673","943143","1919976","Valley Bank & Trust","Mapleton","IA","51034","6/30/2018","8/15/2018","NM","401 Main Street","BEULAH BANCORPORATION, INC.","2","0","0","2","1","Monona","","","10/3/1878","1/1/1934","2/2/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.valleybankmapleton.com","1265","83","1182","0","132","62","60","","10","760","430","63","267","554","0","27","527","0","527","0","527","-2","0","0","527"
"22600","0","481159","1130810","Valley Bank of Commerce","Roswell","NM","88202","6/30/2018","8/15/2018","NM","217 West 2nd Street","COMMERCE BANCSHARES OF ROSWELL, INC.","3","0","0","2","1","Chaves","","","2/1/1978","2/1/1978","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","www.valleybankofcommerce.com","3014","96","2918","0","334","0","164","","170","1377","766","171","440","1875","0","0","1875","0","1875","0","1875","-377","2234","0","1875"
"1980","11420","473257","1125900","Valley Bank of Kalispell","Kalispell","MT","59901","6/30/2018","8/15/2018","NM","41 3rd Street West","VALLEY BANCSHARES, INC.","2","0","0","4","0","Flathead","","","7/1/1911","1/1/1934","3/13/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.valleybankmt.com","2682","147","2535","409","236","0","55","","181","1976","1075","100","801","386","81","62","405","0","405","0","405","168","775","0","334.53"
"57933","0","3370357","0","Valley Bank of Nevada","North Las Vegas","NV","89031","6/30/2018","8/15/2018","NM","6385 Simmons Street","","2","0","0","4","0","Clark","29820","Las Vegas-Henderson-Paradise, NV","8/1/2005","8/1/2005","8/11/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","West","0","1","www.valleybanknv.com","2413","70","2343","1","100","0","29","0","71","2202","1165","248","789","240","0","0","240","0","240","0","240","0","0","0","240"
"24966","10207","624956","1141580","Valley Bank of Ronan","Ronan","MT","59864","6/30/2018","8/15/2018","SM","63659 Us Highway 93 South","VALLEY HOLDING COMPANY","6","0","0","4","0","Lake","","","2/21/1984","2/21/1984","4/11/2015","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.valleybankronan.com","2141","39","2102","30","417","0","151","","266","1891","1188","199","504","598","0","210","388","0","388","0","388","-16","0","0","388"
"28555","1834","320070","0","Valley Central Bank","Liberty Township","OH","45011","6/30/2018","8/15/2018","SA","6550 Princeton Glendale Rd.","","2","0","0","4","0","Hamilton","17140","Cincinnati, OH-KY-IN","1/1/1884","10/9/1957","1/1/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","http://www.valleycentral.org","2174","352","1822","0","189","0","16","0","173","1999","1006","172","821","12","0","2","10","0","10","0","10","0","0","0","10"
"9947","0","300157","1122468","Valley Exchange Bank","Lennox","SD","57039","6/30/2018","8/15/2018","NM","214 S Main St.","LINCOLN INVESTMENT COMPANY","2","0","0","2","0","Lincoln","43620","Sioux Falls, SD","1/1/1883","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","1047","88","959","0","67","0","38","","29","685","412","58","215","341","0","100","241","0","241","0","241","0","100","0","241"
"9396","13550","229801","1048773","Valley National Bank","Passaic","NJ","7055","6/30/2018","8/15/2018","N","615 Main Avenue","VALLEY NATIONAL BANCORP","246","0","1","4","0","Passaic","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1927","1/1/1934","1/15/2018","Stock","0","1","OCC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","0","valleynationalbank.com","547613","123825","423788","17294","71333","1019","11780","66","58468","318369","172236","54825","91308","159458","-804","40482","118172","0","118172","0","118172","-612","75000","0","118807.16"
"23737","10350","347956","1951891","Valley National Bank","Tulsa","OK","74137","6/30/2018","8/15/2018","N","4812 East 81st Street","TULSA VALLEY BANCSHARES CORPORATION","10","0","0","4","0","Tulsa","46140","Tulsa, OK","2/16/1982","2/16/1982","3/7/2014","Stock","0","0","OCC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","http://www.bankvnb.com","12978","2204","10774","511","1080","0","364","0","716","7492","4561","681","2250","3851","0","875","2976","0","2976","0","2976","-71","750","0","2976"
"11409","0","1008955","2161437","Valley Premier Bank","Hawley","MN","56549","6/30/2018","8/15/2018","NM","416 Sixth Street","VALLEY PREMIER BANK EMPLOYEE STOCK OWNERSHIP PLAN & TRUST","2","0","0","4","1","Clay","22020","Fargo, ND-MN","8/1/1892","1/1/1934","11/17/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.valleypremierbank.com","2143","147","1996","0","111","0","46","","65","1402","945","100","357","705","-1","1","703","0","703","0","703","0","461","0","704"
"58828","0","3885123","4989000","Valley Republic Bank","Bakersfield","CA","93309","6/30/2018","8/15/2018","NM","5000 California Ave, # 110","VALLEY REPUBLIC BANCORP","4","0","0","4","0","Kern","12540","Bakersfield, CA","2/2/2009","2/2/2009","8/12/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","http://www.valleyrepublicbank.com","12212","1182","11030","404","981","0","256","","725","6345","3878","659","1808","5262","-6","901","4355","0","4355","0","4355","-10","0","249","4359.98"
"26021","15710","595337","1493609","Valley State Bank","Russellville","AL","35653","6/30/2018","8/15/2018","NM","15565 Highway 43 Bypass","VALLEY BANCSHARES, INC.","3","0","0","8","0","Franklin","","","4/1/1985","4/1/1985","2/24/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.valleystate.com","2032","277","1755","0","115","0","96","","19","1205","699","142","364","665","0","126","539","0","539","0","539","5","124","0","539"
"57841","53354","3267738","3447400","Valliance Bank","Oklahoma City","OK","73118","6/30/2018","8/15/2018","NM","1601 N. W. Expressway","VALLIANCE FINANCIAL CORP.","5","0","1","4","1","Oklahoma","36420","Oklahoma City, OK","10/20/2004","10/20/2004","7/20/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.vbank.com","9849","1552","8297","396","446","0","193","","253","6683","3931","1210","1542","1664","0","0","1664","0","1664","0","1664","-4","1239","0","1664"
"9467","0","129358","1056723","VALOR BANK","Edmond","OK","73013","6/30/2018","8/15/2018","NM","1501 Renaissance Blvd.","FIRST OF GRANDFIELD CORPORATION","3","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","6/1/1930","1/1/1934","2/6/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","valor.bank","2085","359","1726","97","617","0","13","0","604","1640","1134","150","356","606","0","0","606","0","606","0","606","1","550","0","606"
"19700","0","964157","2490520","ValueBank Texas","Corpus Christi","TX","78408","6/30/2018","8/15/2018","NM","3649 Leopard Street","FIRST INTERNATIONAL BANCSHARES, INC.","8","0","0","4","0","Nueces","18580","Corpus Christi, TX","4/27/1967","5/11/1967","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.valuebanktexas.com","4695","247","4448","10","1919","0","588","","1331","4715","2613","869","1233","1642","0","319","1323","0","1323","0","1323","16","361","0","1323"
"29495","3551","380878","0","Van Wert Federal Savings Bank","Van Wert","OH","45891","6/30/2018","8/15/2018","SA","976 South Shannon Street","","1","0","0","5","0","Van Wert","","","1/1/1889","2/27/1936","11/2/2012","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.vanwertfederal.com","1651","243","1408","0","75","0","7","","68","1252","672","93","487","231","3","38","196","0","196","0","196","0","0","0","193.48"
"9733","0","58355","4203425","Vantage Bank","Kent","MN","56553","6/30/2018","8/15/2018","NM","202 Main St","MINNDAK BANCSHARES, INC.","2","0","0","4","1","Wilkin","","","7/14/1902","1/1/1934","11/30/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.vantagebankmn.com","558","62","496","22","159","0","20","","139","546","318","60","168","87","0","0","87","0","87","0","87","0","0","0","87"
"58375","0","3488869","4169549","Vantage Bank of Alabama","Albertville","AL","35950","6/30/2018","8/15/2018","NM","407 North Broad Street","VANTAGE BANCSHARES, INC.","2","0","0","4","0","Marshall","","","11/6/2006","11/6/2006","5/2/2014","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","https://www.vantagebankal.com","2655","245","2410","160","468","0","235","","233","1841","852","125","864","877","0","180","697","0","697","0","697","59","0","5","697"
"3405","12836","26765","3551080","Vantage Bank Texas","San Antonio","TX","78216","6/30/2018","8/15/2018","SM","45 Ne Loop 410","VANTAGE BANCORP, INC.","6","0","0","4","0","Bexar","41700","San Antonio-New Braunfels, TX","11/6/1923","1/1/1934","1/27/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.vantagebank.com","11492","1241","10251","3610","884","0","443","","441","7483","4692","951","1840","42","0","9","33","0","33","0","33","3903","0","0","33"
"58658","0","3626858","3628535","VCC Bank","Richmond","VA","23294","6/30/2018","8/15/2018","SM","7814 Carousel Lane","VIRGINIA COMMUNITY CAPITAL, INC.","2","0","0","4","0","Henrico","40060","Richmond, VA","8/20/2008","8/20/2008","3/7/2018","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.vacommunitycapital.org","3774","1114","2660","-37","190","0","3","","187","1968","1227","158","583","919","0","179","740","0","740","0","740","0","64","0","740"
