,Tot Dom Deposits to Tot Assets,Return On Assets,Assets per Emp,Yield on Earning Assets,Net Loans Lease to Tot Assets,RE to Ave Equity,Efficiency Ratio,Core Capital Ratio,Noncurr Assets Other RE,Cost of Funding Earnings Assets,Number Employees,Return on Equity
239,81.85980348,1.249417135,9.365266667,5.0941573060000005,80.99834613,11.68929617,62.10888611,11.42380939,0.266350605,0.432954024,90.0,11.68929617
240,81.43709498,0.965633579,6.798528384,4.587925206,77.20351759,8.921477171,70.80558107,9.393586067000001,0.574424339,0.54187321,229.0,9.671674506
241,78.47628636,0.332184274,3.157521053,5.441738427000001,83.60372644,1.971959877,91.8699187,16.98415047,0.943278288,1.105003448,190.0,1.971959877
242,87.66484742,1.041181014,5.633792793,3.840488316,67.72580519,8.357680626,71.21021248,9.562505575,0.475892739,0.140005231,111.0,11.428135800000002
243,82.81626863,1.330975628,12.18198876,4.144290703,76.11554911,13.15155857,50.15265201,9.083121376,0.5014310129999999,0.983145034,178.0,15.34168951
244,87.48327427,0.983238499,3.579421053,4.110223551,63.24089459,5.457532627000001,68.15286624,11.59554868,1.642429678,0.279540708,38.0,8.464228842
245,88.87200436,1.026032266,3.2830111110000004,3.535756443,48.63049166,4.172321913,76.67563601,8.835406017999999,0.419499714,0.042706499,180.0,12.11169858
248,83.84929511,1.015335633,3.835816794,4.2053053380000005,80.12107655,10.29707102,69.25124202,8.181708711,0.613542106,0.300318184,131.0,13.29125479
249,69.64943199,0.65813061,14.09188509,4.225919748,68.14269993,6.009191218,68.27412124,10.58344073,0.336379331,1.140359134,731.0,6.009191218
250,91.23860298,0.521631761,6.752594595,3.953901368,48.16146746,2.5652449180000003,83.11906764,8.155673085,0.7508625309999999,0.7272063209999999,74.0,6.082491148
252,86.84478795,0.492496733,6.237358491,4.033592073,71.37636881,4.780124336,80.96025300000002,8.414619907,0.009679956,0.7329746429999999,106.0,4.780124336
256,90.19799661,1.476463667,5.5828461539999985,3.882665375,52.65166651,7.6641317189999985,64.01590457,9.968838527,0.026179093,0.14910389300000002,13.0,15.21257843
257,77.87581109999998,0.6210223000000001,5.868076922999999,4.460076819,75.52475913,7.475419412000001,76.21933972,8.434609605,0.225797994,0.708016173,208.0,7.475419412000001
259,82.32078505,1.623445444,2.81828125,4.798752617,81.67322726,13.3077953,63.78472222,12.69881068,0.7296113540000001,0.818467451,32.0,13.3077953
260,85.58398817,0.7937759240000001,3.473568182,4.155460158,67.24844115,5.264827148999999,72.58782781,10.60974214,0.240125101,0.695468695,88.0,7.611798287
261,80.53031051,1.545929695,6.0738,4.249932732,74.83782805,7.597884242,57.10120783,13.34399213,0.093845698,0.509169028,20.0,12.16696965
263,86.71746131,1.406435759,3.18275,4.6943932230000005,88.87832849,0.66991812,63.34459459,8.79878189,0.157882334,0.619822482,40.0,15.74307582
266,86.00075663,1.6129507669999998,7.013282257999999,4.854367104,81.75253867,0.565915928,49.51271077,9.074878046,1.392519034,0.777311148,248.0,15.66823583
267,76.20086566,1.900987276,2.577118182,5.089522898,85.39736069,4.419727212,69.79381443,9.618799811,0.679229442,0.556756997,220.0,18.12561941
269,85.46947114,1.0213077940000002,5.176425101,4.090909848,68.58640504,-2.515145787,69.64651746,8.899117493,0.417573599,0.685649363,247.0,11.88797969
270,77.1532432,1.127415744,14.90840969,4.3514908760000015,72.99665889,10.52387881,60.65032229,11.61520994,0.9760331,0.79907684,454.0,10.52387881
271,88.39985849,1.134613597,4.317959799,4.78762737,82.64744424,-1.895134402,67.29539040000002,9.285121249,0.983388302,0.704854396,199.0,11.38024668
272,89.50893841,1.946382802,4.538466667,4.736590127,67.7820703,-7.556807497999999,54.47236181,8.454810496,1.341862891,0.517745857,30.0,23.95365396
273,83.3657962,0.6806644470000001,4.580131579,3.51098263,46.3449108,4.391987865,75.88628763,16.28641311,0.771639519,0.366911274,38.0,4.391987865
274,85.16084359,1.163272772,4.786371429,4.663062724,79.91738448,8.934878963,65.27144633,9.943355647999999,1.713794524,0.410224894,70.0,11.45682061
275,88.46556283,1.127257706,3.754595238,4.527884077,72.91382623,4.466842286,58.95390071,11.43231752,0.122389707,0.7221421640000001,42.0,10.19356317
279,73.92250234,0.94240249,5.11962069,5.071985504,64.86673986,10.46502793,71.31097561,10.43600365,1.656911544,0.49858512,29.0,10.46502793
280,82.36069751,1.959358346,7.356764977,4.860977666,80.47535169,18.728379,48.44266574,9.887430797999999,0.276995123,0.3029007,217.0,18.728379
281,89.2267087,0.393066255,3.160675439,4.052086068,55.01239187,5.156313573,87.29484000000002,7.649687322999999,2.364862052,0.210953207,114.0,5.156313573
282,90.54664335,1.288662499,8.220625,3.547175915,38.23462328,5.621833633,55.85392052,9.874679622999999,0.038014141,0.297690193,8.0,13.04134663
283,92.16464784,0.616196132,6.415117647000001,2.752680577,26.87402001,8.12565435,69.08344733,7.227680319,0.125622381,0.237401532,17.0,8.12565435
284,84.01312532,0.480427228,5.753393939,3.709967244,73.44861004,6.026499107999999,72.08303508,8.446127116,0.328659763,0.735898583,33.0,6.026499107999999
285,88.96372676,0.744006382,3.711727273,4.582287567,67.26673035,2.531136367,68.03105152,10.42191799,1.13318148,0.219335663,33.0,6.67436554
287,84.39636974,1.183296414,2.409695652,5.273322697,83.35348141,3.271122317,68.33948339,10.56258685,0.532269996,0.436644555,23.0,7.807715312000001
288,80.86461593,0.865744975,6.703152174,4.052097745,86.40970342,8.089088542999999,54.37320996,10.62398604,0.0,0.972030739,46.0,8.089088542999999
289,83.52753908,1.28466525,6.531198112999999,4.344806693,74.90318601,8.649545162,59.18206561,11.10179392,1.0782788559999998,0.405801154,106.0,12.06070954
290,85.22593817,0.6347286910000001,3.4591875,4.356016011,65.22304732,1.849949373,80.95238095,15.43326893,0.598045061,0.521937054,16.0,4.316548537
291,85.35884873,0.8764842159999999,3.952391892,4.512948315,78.4642895,5.366847626,76.36935603,8.625846001000001,1.589868605,0.75073913,74.0,10.38826236
292,89.53605672,1.088722822,4.079576923,4.688071216,84.23054804,9.974659575,69.38775509999999,9.089549539,1.611451037,0.7671292940000001,104.0,12.36946896
293,86.87038233,0.7243230690000001,3.030652174,5.659777424,82.20787605,7.063418611,83.67935409,10.44323361,0.358654329,0.413354531,23.0,7.063418611
296,90.26356886,1.002388007,4.808803922,4.045852971,49.0519839,8.568006098,58.84647205,9.420753339,0.291948183,0.615125929,102.0,10.58042034
297,78.90393681,0.8520074809999999,4.454904762,2.94522609,24.98369908,3.182367777,67.49798874,11.6414448,0.0,0.312032337,21.0,7.565269506
298,86.90023088,1.08561202,5.677035714,4.08051837,54.40968312,9.361307078,65.43017456,12.24528762,0.018243928,0.440526551,28.0,9.361307078
299,83.28740237,1.771801366,4.6491875,4.354152734,54.27023539,8.981585262000001,45.84304584,11.32453516,2.021858658,0.927141601,16.0,16.44550653
300,91.04618019,0.721815497,2.9528055560000004,4.2275925339999985,59.86208973,1.857379768,80.00949668,8.897863122,0.24082558,0.598225351,36.0,8.756218905
302,88.72457548,0.47445351,4.5934285710000005,3.378021319,53.35261554,1.698755121,78.23936696,8.696978479,0.950115071,0.404553451,14.0,4.787400797
303,84.72798648,0.973002678,3.5311379310000004,4.489809172,53.39101394,-0.472792999,72.47956403,15.70528686,2.0614630430000003,0.471927869,29.0,6.567989231
304,84.87295998,1.569692258,7.005666667000001,4.550245634,66.20354951,6.170769621,58.58164482,11.35965859,0.405624019,0.8465573270000001,12.0,14.16277333
306,83.38367481,1.233906067,3.232823529,4.953009906,68.07835074,-4.602886488999999,70.29741213,8.782223671,1.292805415,0.609601219,34.0,14.14190012
307,91.3566008,1.274070592,8.732303571000001,3.834591295,67.62718069,13.37291268,52.10102816,8.456108497,0.063393516,0.30041913600000003,56.0,16.27343027
308,88.96485473,0.914827867,3.88,4.103151013,80.79076851,9.546122019,71.95057556,9.202601393,0.323336457,0.567614034,110.0,10.83554024
309,90.7847393,0.604636826,2.591625,5.03195779,70.71432017,1.529842706,85.68994889,9.124133831,0.526696571,0.713239703,40.0,6.701141995
311,89.07939875,1.3424808069999998,4.061010582,4.261205043,75.54913091,7.847704928,65.31406337,10.88130425,0.536655848,0.27608430100000003,189.0,12.85741123
313,84.8972334,1.4309009659999998,4.607153846,4.322843028,63.30539462,3.405401072,63.15602837,13.06426628,0.093500075,0.354331396,26.0,11.35575377
314,83.51328589,1.618179923,4.251419355,5.101202613,83.92073994,6.0559378960000005,58.33452979,15.59638498,3.065769307,0.484663204,62.0,10.43372433
315,85.80276191,2.063777954,5.819119237000001,3.940256909,65.13190716,15.87338804,56.19536598,9.416840164,0.699328402,0.346535369,629.0,21.59208532
316,83.96782333,2.100816709,3.808833333,5.036643473,78.00361732,3.3307846660000004,57.66400981,10.56678416,0.845986668,0.563745743,36.0,21.1541835
317,87.06921944,1.262529679,2.929019608,4.988211813,63.64305797,4.857531938,71.16662238,12.38333411,1.721783371,0.25908921100000004,51.0,10.44090198
318,90.40887769,0.713853286,3.46216,3.232041789,52.00915036,1.924310057,75.83892617,9.181563008,0.033505095,0.281877998,50.0,7.73448494
319,85.13878036,1.84057161,7.678271186,4.489631419,60.15014856,1.221351398,41.95609246,9.424469287,0.329567479,1.015223406,59.0,19.69490939
321,86.95812104,1.216397515,4.914346154,4.099044793,54.50995124,6.260111263,60.81294396,13.35680493,0.007043742,0.204024854,26.0,9.293110905
323,83.64262452,0.764815403,4.922806452,6.060142667999999,74.7468989,-1.024689161,75.37163519,11.43739119,1.529746342,1.140623091,62.0,6.454427924
324,77.64191594,1.545360649,2.760862069,5.876496003,73.95616062,-2.134465449,62.99638989,12.56158248,0.7668769129999999,0.491960567,29.0,12.10183163
325,86.31812705,0.646111266,4.662029412,2.652716643,26.92812396,6.074423864,68.49684968,12.672527,0.832444845,0.16461548,68.0,6.074423864
326,90.57166216,0.8442790859999999,9.938125,3.656478217,50.96031696,2.376376027,72.87822878,12.46021642,0.920696812,0.614983539,8.0,9.505504106
328,77.50020996,1.339344834,5.7924864860000005,3.988693467,38.64139006,5.219644863,60.1038961,9.697401374,1.080150428,0.522498858,37.0,14.07577025
329,89.25225914,0.8246889390000001,3.254589744,3.938150508,45.14571138,4.876937101,76.67860340000001,11.26732243,2.637695089,0.547440557,39.0,7.915527195
330,89.07198126,1.333476247,4.586114286,3.697697048,33.03138667,12.86396181,52.72121437,10.87482458,0.092826794,0.435182182,35.0,12.86396181
331,85.03977643,1.390260506,4.279125,4.606325775,34.02370033,10.53371042,73.76987131,14.29389776,0.399224919,0.257610762,24.0,10.53371042
332,90.33291201,1.478308834,2.9228611110000005,4.118878527,45.56703382,-4.489741811,65.45454545,11.05878167,0.619636391,0.188314485,36.0,14.94000292
334,86.65200462,1.863597541,5.355222222,4.714993585,85.18994958,6.009278734,58.63812073,12.62017375,0.291857723,0.777850588,27.0,15.06280602
338,86.69856972,0.886803456,4.47606,3.72294539,61.5009629,4.305344017,69.87981973,12.83094085,1.020093564,0.36126359,50.0,7.018203995
339,88.55134159,1.171375793,5.472,4.345871138,69.97656519,7.457989147,54.19599350000001,10.93701899,1.085741314,0.599814949,17.0,10.93838408
340,74.79335431,0.919637746,3.5162258060000005,4.371970932,72.43195141,4.944318199,72.15464813,9.58486362,0.13118905,0.277333906,31.0,9.064583365
341,88.66912882,1.091660285,3.2611323530000003,4.830014944,68.42940696,3.419855957,68.20809249,11.45587932,1.190492296,0.249405122,68.0,9.842120664
342,86.92004576,0.467412288,3.81430303,5.180292002,82.46710944,5.20667461,83.47540984,9.320752916,1.549192831,0.597467076,33.0,5.20667461
343,89.01613496,0.8941515109999999,3.420401709,5.300294865,82.35649834,5.370531122,69.71967805,10.28641396,2.482839273,0.214744912,117.0,8.820215346
345,82.2635878,0.653214551,8.159352941,3.22996117,59.34149911,5.794930142999999,66.64890783,11.84338291,0.01730241,0.5788065179999999,17.0,5.794930142999999
346,85.50322696,1.67696559,4.070269231,4.702069255,73.42549633,4.714389941,60.28558679,12.33202364,1.4320542019999998,0.7287708190000001,52.0,14.50205072
347,74.71006662,2.055407487,7.749625,4.110796181,73.09708534,3.773584906,47.32510288,12.55404571,0.0,0.246788793,8.0,16.13532856
349,84.99136016,0.8119937420000001,2.9786764710000004,4.583263496,71.38780548,5.643905673,76.90229626,13.39020845,0.685262898,0.310984187,34.0,6.170670202999999
350,90.0606738,1.3552609569999998,4.817692308,4.0142844160000015,56.22704774,5.707570925,62.87147819,10.3650592,0.0,0.052507518,26.0,14.28571429
351,85.68646543,0.7385776079999999,4.33126087,3.669738108,32.01296941,6.050692249,72.08176439,13.09207603,0.658508919,0.224677843,23.0,6.050692249
352,87.94508934,0.32915261100000004,4.089066667,4.67336252,60.20281727,2.244423156,69.49541284,12.28923107,2.199360897,0.549403382,15.0,2.791843438
353,86.56341614,0.65465373,4.037744186,4.111484739,66.89378711,-1.39406207,68.45590798,11.68053127,0.046076845,0.6958096220000001,43.0,5.8860398510000005
354,80.9346908,1.281264908,5.434952381,5.527389304,85.61603028,12.29863439,62.86490156,10.91458714,0.172604132,0.646573073,21.0,12.29863439
355,86.81878977,1.297292202,4.460241379,5.0366030660000005,76.86996993,11.38863904,62.3698139,11.7085512,0.173177577,0.73833675,58.0,11.38863904
356,88.75637822,0.8744584409999999,2.67316,5.050781709,65.84491763,6.10305063,77.18197376,10.51203645,1.853985545,0.402420006,50.0,8.031779949
357,87.65076715,0.419443925,3.629447761,4.323365016,77.71175254,0.045261833,80.46371833,9.26171174,1.588580969,0.611089257,67.0,4.571445123999999
359,73.99852784,2.304463284,4.699229508,5.404490582,88.62596938,12.078569300000002,48.0970932,11.14982085,0.27245485,0.688531507,61.0,21.56697131
360,85.11635511,1.815513745,4.40376,4.904791383,62.72276418,13.44812077,63.23466323,13.6545962,0.0,0.312987495,50.0,13.44812077
361,81.21152932,1.027514224,5.986076923,3.798272007,62.61067349,3.55776192,57.54789272,8.689990566,0.102802657,0.485825489,13.0,8.397972903
363,81.16860325,2.627846211,6.014777777999999,5.703548992999999,87.50854377,2.813246801,42.06787687,11.93809014,0.633624591,0.594899713,9.0,21.06942285
364,85.27774251,1.404987451,4.135575,4.848600935,78.6305411,2.4062752,63.80118787,7.939235012,0.640781512,0.982507132,40.0,17.63586507
365,81.6175994,1.460449401,4.2855,4.994191325,62.05551018,4.412940948999999,58.70121561,16.6470311,1.4331272119999998,0.955081239,36.0,8.921815398
366,84.95859796,0.270565132,2.730512195,5.257740349,63.6206912,0.593831425,72.27403156,14.55871087,1.231788908,0.557850435,41.0,1.878446343
368,88.70402296,1.5760650369999998,4.548894737,4.661059665,66.35157181,7.434811884,67.87450287,11.26134281,0.498675213,0.354096006,19.0,14.55547679
369,68.80656726,0.775005905,3.10880261,4.847401354,64.83416033,7.967907857999999,76.45604175,7.42640116,0.905390996,0.118590526,613.0,10.98749489
371,88.20212937,1.236126424,4.768058824,4.1861110460000015,50.14249232,12.26288092,57.36005529,10.53764803,1.239868241,0.551097066,17.0,12.26288092
374,91.18137527,1.278617412,3.822875,4.912674217,78.84227621,8.063057243,69.30983847,8.405149483999999,0.058856227,0.519722835,24.0,15.0923892
379,86.58384547,1.030609824,4.869928571,4.299784875,75.35164787,8.358993365,67.05286025,12.29530239,0.0,0.36008050700000005,14.0,8.358993365
380,79.5031312,0.758304625,6.467166667000001,3.705510907,46.56186377,1.502771505,61.54123154,10.37259545,1.063319846,0.85459617,30.0,6.019297885
381,92.49181404,0.804325087,4.367233333,3.830349161,60.5333659,7.338099242999999,75.16725699,7.990184622999999,0.505277941,0.31823886,30.0,10.84945332
385,90.48927886,0.059152378,3.153166667,5.032099335,60.84712018,0.7154385320000001,88.21321321,8.642083802,1.561040929,0.530503979,18.0,0.7154385320000001
386,89.75303477,1.060833375,3.0826542060000004,4.628713981000001,64.84125829,0.912416618,79.10887845,10.24453792,1.605910673,0.0765347,107.0,10.86605246
387,89.18739334,1.559554709,7.862704082,4.2362780660000015,78.20088379,15.19507718,50.60546504,10.49228738,0.7889221270000001,0.263105476,98.0,15.19507718
388,75.17860059,0.946795372,5.599085714,4.030388712,54.69056172,4.224452012,65.82789686,10.77478593,0.720015513,0.861844127,35.0,8.910646454
389,83.30017281,0.857877624,4.2822,3.567520245,47.38031853,2.96542283,66.64733179,16.72513546,0.256877306,0.4914542670000001,25.0,5.22910438
390,88.20560824,1.586621738,4.526236842,4.7486842110000005,60.24291121,3.212396193,60.36924633,9.170689928,1.244207748,0.60076021,38.0,17.57676941
391,82.42782279,1.241788431,6.734130435,2.877760712,36.09774994,3.52893111,47.21402534,9.997582942000001,0.410412026,0.623966337,69.0,12.64139634
392,84.46710728,0.284398817,4.99170339,4.033694574,43.52883853,2.710714784,90.84631208,9.016539023,0.588264255,0.379442593,118.0,3.5658298580000003
393,81.71131793,1.4551173519999998,4.2933191489999984,4.749935869,83.164838,8.782101037,67.47335702,12.25387795,0.766653782,0.605162683,47.0,12.10327189
394,89.37074448,0.447555329,4.773214286,4.435286553,56.68387579,4.176004279,73.52496218,10.97511281,1.822671156,0.316568161,14.0,4.176004279
395,83.6342083,1.221674725,3.690625,4.461745138,45.85605419,7.735357277,64.25041186,16.04342988,1.378492803,0.458447923,16.0,7.735357277
398,86.06318277,1.662363517,3.608578947,5.543865642,77.06124294,11.68369337,59.26218709,13.71269202,0.7329025859999999,0.509385625,38.0,11.79702725
399,71.92636225,0.942678143,5.531583333,4.645056034,82.66319167,7.982814636,72.25853304,12.89270895,0.024104009,1.103485631,12.0,7.982814636
405,85.79190229,0.799331468,3.560978947,4.479716536000001,77.94190243,6.5673905910000006,75.40275049,9.602847258999999,0.364181346,0.575795684,95.0,8.608694716
406,86.03347364,1.0077981109999998,3.982509091,4.535622222,61.21723171,6.243108913,67.77893639,13.0921298,2.10237493,0.488874953,55.0,8.115337742000001
407,84.73434631,1.581732234,7.398416667,3.694946294,47.81653732,10.76669338,53.02013423,12.82938454,0.8199952690000001,0.52268797,12.0,13.35832223
409,85.36590429,2.592324648,4.31358209,4.462407736,65.67765821,7.148722352,42.89657176,12.43555977,0.354659008,0.547041535,67.0,21.58364249
412,89.1470944,0.7594392040000001,5.035727273,2.9355393760000004,41.71420577,3.3876933460000003,74.04950242,10.28082117,0.716245735,0.069387158,44.0,7.611311024
413,88.86043425,1.583758856,5.8768,4.2725099160000015,70.13851075,4.276479364,60.46223689999999,9.107403949,0.400728288,0.408563341,20.0,18.16011934
415,89.12867859,0.112411938,2.363181818,4.593124312,61.83625056,0.895994772,96.85393258,10.7816044,0.515483747,0.476133929,33.0,1.133169858
418,89.91780822,1.437058521,4.894318182,4.471991374,60.51079638,3.1430599210000003,65.1221567,9.557376896000001,1.003018342,0.390226123,22.0,15.57335496
419,82.25571851,1.6421422719999998,3.481903226,4.584495947,70.79368903,9.823485802999999,55.76225045,11.57050954,0.629985455,0.704413898,31.0,14.97706324
421,90.55875432,0.534441786,7.68525,3.175698999,24.99593377,6.386848285,77.42448331,9.897903769,0.958546133,0.57134015,12.0,6.386848285
422,84.54891007,0.943371238,4.200566667,3.51841346,52.0588492,3.6224,70.15793849,12.97830499,0.028567574,0.373945691,30.0,7.5904
425,85.34938145,1.883185888,8.11888785,5.182896035,88.18055509,12.72818634,38.58598932,14.39560063,0.203402473,0.993498114,107.0,13.85593808
