cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"26398","13943","481430","2939337","American National Bank","Oakland Park","FL","33308","6/30/2018","8/15/2018","N","4301 North Federal Highway","ANB HOLDINGS, INC.","1","0","0","4","0","Broward","33100","Miami-Fort Lauderdale-West Palm Beach, FL","10/15/1985","10/15/1985","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","www.americannationalbank.com","35","296937","41102","17158","4832","0","239748","2411","0","166","0","0","11089","296937","255777","250057","175677","250057","62.4824045044469","2163","0","0","0","3557","41160","41160","0","1258","8202","31700","0","0","0","490","261738","142898","290489.67","293497","266916","292349","8175","8175","0","0","7303","7","0","0","24510","41295","2495","24510","0"
"19300","10134","660655","1059715","American National Bank","Omaha","NE","68114","6/30/2018","8/15/2018","N","8990 West Dodge Road","AMERICAN NATIONAL CORPORATION","40","0","1","4","1","Douglas","36540","Omaha-Council Bluffs, NE-IA","12/2/1964","12/2/1964","10/1/2016","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","https://american.bank","530","3724424","57397","5908","601858","0","2931034","35844","0","34136","0","33382","66617","3724424","3377240","2784352","2063442","2784352","54.9213936496324","45744","0","527380","0","19764","347184","347184","0","3270","182265","161649","0","7103","601","13092","3538800","793127","3660289","3706651.5","3271956","3665315","14773","4684","10089","0","552984","27996","527380","5137","645110","327583","36452","645110","222857"
"22373","10059","498362","2507183","American National Bank & Trust","Wichita Falls","TX","76308","6/30/2018","8/15/2018","N","2732a Midwestern Parkway","AMERIBANCSHARES, INC.","9","0","0","4","0","Wichita","48660","Wichita Falls, TX","11/29/1976","11/29/1976","8/14/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.amnat.com","180","662392","30030","20757","118734","0","456968","5311","0","19478","1128","6080","29974","662392","588748","559272","407022","559272","63.0088403963096","379","0","20000","0","9097","73644","73644","0","1680","12995","58969","0","4990","0","2149","596459","116432","653276.67","660299.5","526379","643309","19382","19382","0","0","41342","8292","20000","2368","79317","71575","5321","79317","7744"
"33812","15499","2051127","2716640","American National Bank - Fox Cities","Appleton","WI","54911","6/30/2018","8/15/2018","N","2200 North Richmond Street","AMERICAN NATIONAL BANCORP, INC.","1","0","0","4","1","Outagamie","11540","Appleton, WI","6/14/1993","6/14/1993","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","http://www.anbfc.bank","27","289705","6767","3608","49291","1179","220033","3765","0","2160","0","430","9845","289705","253819","242700","223982","242700","77.6194436667271","5975","0","3500","0","1644","35886","35886","0","1890","7890","26106","0","150","0","891","274111","86835","280856.33","282827.5","255199","280448","8195","8195","0","0","26040","4942","3500","0","40128","36697","3197","40128","0"
"6837","11656","958727","1076691","American National Bank and Trust Company","Danville","VA","24541","6/30/2018","8/15/2018","N","628 Main Street","AMERICAN NATIONAL BANKSHARES INC.","30","0","1","4","0","Danville City","","","2/9/1909","1/1/1934","1/1/2015","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","www.amnb.com","323","1814730","32983","9300","334817","0","1328167","13508","0","25879","1124","44909","46851","1814730","1585283","1563061","1139951","1563061","64.7033241686381","6776","0","5500","0","9946","229447","229447","0","3000","117421","109026","0","2090","0","5281","1672284","472253","1809789.33","1811360.5","1438978","1781315","18674","15422","0","3252","182120","12058","5500","2296","349671","192366","13727","349671","25372"
"26499","12972","306159","3047172","American National Bank of Minnesota","Baxter","MN","56425","6/30/2018","8/15/2018","N","7638 Woida Road","AMERICAN BANCORPORATION OF MINNESOTA, INC.","9","0","0","4","1","Crow Wing","","","5/1/1983","1/2/1986","5/4/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.anbmn.com","79","274991","25827","23360","11240","0","214322","3984","0","7446","3451","0","12705","274991","242069","219511","205704","219511","83.0153636053261","0","0","22000","0","558","32922","32922","0","863","23705","8354","0","1617","0","921","248922","19641","268652.33","270687.5","204050","269302","8785","8785","0","0","32180","0","22000","496","27720","32992","2568","27720","3161"
"58469","0","3623110","0","American Plus Bank, N.A.","Arcadia","CA","91007","6/30/2018","8/15/2018","N","630 West Duarte Road","","3","0","0","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","8/8/2007","8/8/2007","9/23/2015","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (North)","San Francisco","Western","Western","0","1","http://www.bankaplus.com","44","506753","12999","12094","9773","26000","438303","6070","0","2892","1317","0","15469","506753","439279","409599","389333","409599","74.4675450820372","7000","0","20740","0","1940","67474","67474","0","18780","19397","29297","0","0","0","1295","486170","8761","493890.33","499699.5","483394","490645","5244","5244","0","0","112170","0","20740","0","82214","67415","6044","82214","0"
"58584","0","3671997","3824261","American Pride Bank","Macon","GA","31204","6/30/2018","8/15/2018","NM","4740 Log Cabin Drive","AMERICAN BANCORP, INC.","4","0","0","4","1","Bibb","31420","Macon, GA","12/12/2007","12/12/2007","7/27/2012","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.americanpridebank.com","38","179663","13625","11584","15394","1262","139698","2122","0","7441","118","889","1236","179663","153521","144937","126060","144937","88.5109198293626","0","0","7650","0","934","26142","26142","0","13040","11609","1493","0","0","0","507","167938","13993","172788.33","175322.5","154683","176482","0","0","0","0","20586","2088","7650","0","12929","26596","1935","12929","0"
"24655","14089","735768","2312837","American River Bank","Sacramento","CA","95815","6/30/2018","8/15/2018","NM","1545 River Park Drive","AMERICAN RIVER BANKSHARES","12","0","0","4","0","Sacramento","40900","Sacramento-Roseville-Arden-Arcade, CA","8/29/1983","8/29/1983","1/8/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","www.americanriverbank.com","100","675657","46858","32892","281990","8000","290547","4492","0","1084","961","16321","29896","675657","603582","581594","359914","581594","64.5675559047483","0","0","15500","0","6488","72075","72075","0","60247","0","11828","0","1944","0","1873","613429","415236","675511.33","685223","335774","669646","15272","5044","3954","6274","50064","692","15500","0","21967","58745","4229","21967","0"
"58281","0","3388482","0","American Riviera Bank","Santa Barbara","CA","93101","6/30/2018","8/15/2018","NM","1033 Anacapa Street","","5","0","0","4","0","Santa Barbara","42200","Santa Maria-Santa Barbara, CA","7/18/2006","7/18/2006","1/1/2016","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","0","1","www.americanrivierabank.com","88","591259","42796","34938","48260","0","472942","4895","0","5294","0","5606","16361","591259","533773","531612","363003","531612","72.9577295321747","0","0","0","0","2161","57486","57486","0","42897","3315","11274","0","359","262","1684","556140","321710","548757","565559","501941","550241","7181","4756","0","2425","20534","270","0","0","86975","51518","5029","86975","0"
"29899","4287","12179","0","American Savings Bank","Middletown","OH","45042","6/30/2018","8/15/2018","NM","701 N. University Boulevard","","2","0","0","4","0","Butler","17140","Cincinnati, OH-KY-IN","1/1/1889","8/9/1937","1/1/2018","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.amsavingsbank.com","11","42751","6046","5779","550","0","32026","136","0","1166","0","0","2963","42751","34929","34364","26893","34364","92.5389204132111","0","0","0","0","565","7822","7822","0","0","0","7822","0","78","0","97","38355","23267","43010.33","43024.5","27869","43291","2030","1358","0","672","502","352","0","0","2596","7829","136","2596","0"
"9104","9913","337247","1141508","American Savings Bank","Tripoli","IA","50676","6/30/2018","8/15/2018","NM","312 S. Main St","TRIPOLI BANCSHARES, INC.","1","0","0","2","1","Bremer","47940","Waterloo-Cedar Falls, IA","1/10/1899","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.asbtripoli.com","7","47955","1018","0","19800","1093","24825","299","0","296","0","0","923","47955","38004","37917","33537","37917","77.8319155100213","0","0","0","0","87","9951","9951","0","200","1700","8051","0","0","0","436","45718","22128","49133","48618.5","34427","48849","329","329","0","0","2991","0","0","0","4828","10048","299","4828","0"
"32526","8384","54973","0","American Savings Bank, FSB","Honolulu","HI","96813","6/30/2018","8/15/2018","SA","1001 Bishop St., Suite 100","","49","0","0","5","0","Honolulu","46520","Urban Honolulu, HI","1/23/1987","1/23/1987","3/2/2018","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.asbhawaii.com","1138","6983583","229419","109230","1472158","0","4727189","52803","0","186620","0","90699","277498","6983583","6374102","6168602","4303761","6168602","87.9748838890424","76930","0","50000","0","78570","609481","609481","0","1","346188","263292","0","27220","0","19597","6308577","3499893","6890562.33","6936514","4652429","6869453","150797","150797","0","0","394399","24346","50000","5248","1832651","590321","54544","1832651","46865"
"9967","0","262358","4136046","American State Bank","Arp","TX","75750","6/30/2018","8/15/2018","SM","102 W Front","STEELE HOLDINGS, INC.","6","0","0","4","1","Smith","46340","Tyler, TX","8/1/1911","1/1/1934","6/11/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.asbtx.com","69","283661","9771","5124","19713","5","219078","1807","0","18100","855","4644","11495","283661","251369","241518","175335","241518","73.248650102406","0","0","9300","0","551","32292","32292","0","400","25314","6578","0","902","0","871","243920","106573","283127.33","284412.5","224335","275378","5736","5736","0","0","43905","775","9300","0","21657","27930","1807","21657","0"
"228","12625","735441","1201457","American State Bank","Sioux Center","IA","51250","6/30/2018","8/15/2018","NM","525 North Main Street","AMBANK COMPANY, INC.","9","0","1","2","1","Sioux","","","9/1/1913","1/1/1934","7/17/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.ambankiowa.com","128","889661","57258","48487","12250","3040","783426","12495","0","10973","5899","4291","12524","889661","782101","705507","637956","705507","75.8224815881349","0","0","74492","0","2102","107560","107560","0","740","14374","92446","0","10754","0","6687","847203","55504","884420.67","891679.5","819829","883507","0","0","0","0","43098","14789","74492","620","303131","105480","10276","303131","10566"
"26944","13210","276645","1144095","American State Bank","Osceola","IA","50213","6/30/2018","8/15/2018","SM","1000 Jeffreys Drive","OSCEOLA BANCORPORATION","4","0","0","2","1","Clarke","","","4/23/1987","4/23/1987","2/16/2017","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.americanstatebank.com","39","213109","12236","5050","38511","3000","148593","1738","0","3684","211","264","6610","213109","194117","174504","153884","174504","72.5178735997344","2027","0","16712","0","874","18992","18992","0","250","6800","11942","0","264","0","1586","195154","55377","208770.33","212440","158944","213565","2990","2990","0","0","46595","1316","12698","0","17194","19053","1738","17194","0"
"57144","0","2957014","1066441","American State Bank & Trust Company","Great Bend","KS","67530","6/30/2018","8/15/2018","SM","1321 Main Street","AMERICAN STATE BANCSHARES, INC.","10","0","0","2","0","Barton","","","4/20/2001","4/20/2001","7/15/2018","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","https://www.americanstatebankna.com","63","348044","5624","1328","90639","12517","212134","2102","0","6495","0","9465","11170","348044","300022","290903","275509","290903","67.844414889047","0","0","7565","0","1554","48022","48022","0","2200","38375","7447","0","297","0","2695","316618","101053","352165.67","351114","280593","336626","6280","6280","0","0","14047","22462","7565","0","68762","40056","2102","68762","35382"
"15444","12190","244251","2632571","American State Bank & Trust Company of Williston","Williston","ND","58801","6/30/2018","8/15/2018","NM","223 Main Street","AMERICAN STATE BANK HOLDING COMPANY, INC.","2","0","0","2","1","Williams","","","12/1/1936","12/18/1936","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Forks","Minneapolis","Central","West","0","1","www.asbt.com","86","597433","6135","572","296891","7320","268218","5411","0","6542","945","0","11382","597433","535848","523001","379583","523001","58.5181433308805","1723","0","8819","0","2305","61585","61585","0","3000","4524","54061","0","5588","0","3650","573001","280487","605298.67","604917","338873","605924","6267","3357","0","2910","9079","793","0","1075","37699","67419","4250","37699","1641"
"22263","0","21359","1857760","American State Bank of Grygla","Grygla","MN","56727","6/30/2018","8/15/2018","SM","102 S Main Ave","GRYGLA FINANCIAL CORPORATION","2","0","0","2","1","Marshall","","","4/30/1976","4/30/1976","9/6/2014","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Grand Forks","Minneapolis","Central","West","0","1","http://www.asbgrygla.com","14","52274","9087","7574","8655","0","33104","323","0","252","0","218","958","52274","46623","46465","36258","46465","91.0957135479429","0","0","58","0","100","5651","5651","0","550","3350","1751","0","2306","300","442","49333","10064","52582","52805.5","32190","52895","147","147","0","0","24","0","0","0","3161","5563","323","3161","0"
"13150","10181","596848","1134694","American Trust & Savings Bank","Dubuque","IA","52001","6/30/2018","8/15/2018","SM","9th And Main Streets","ATBANCORP","12","0","0","4","0","Dubuque","20220","Dubuque, IA","1/1/1905","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.americantrust.bank","307","1201942","79402","51911","92234","0","972753","10674","0","15431","3619","7083","31420","1201942","1077072","982010","785638","982010","64.810254364577","39997","0","40000","0","15065","124870","124870","0","2000","33000","89870","0","3893","0","3923","1116898","164457","1172899.67","1181039","1113499","1189074","17617","17617","0","0","135585","110317","40000","3836","373447","125531","10674","373447","15773"
