,Tot Dom Deposits to Tot Assets,Return On Assets,Net Op Inc to Assets,Pretax ROA,Assets per Emp,NonInterest Inc to Ave Asset,NonInterest Exp to Ave Asset,Yield on Earning Assets,Net Loans Lease to Tot Assets,RE to Ave Equity,Net Interest Margin,Efficiency Ratio,Core Capital Ratio,Equity to Assets,Noncurr Assets Other RE,Cost of Funding Earnings Assets,Noncurrent Loans to Loans,Number Employees,Return on Equity
5090,79.89659254,1.177927418,1.176650697,1.408446548,3.89342029,1.116117894,3.31618233,4.679277485,67.38483605,10.00408769,4.107239369,69.00504112,8.960957038,11.70313349,0.29121346800000003,0.5720381170000001,0.39340601,207.0,10.00408769
5091,88.42201433,2.062595698,2.062595698,2.062595698,4.57022807,0.890189248,2.843940845,4.686462579,66.34702863,4.744474803999999,4.332334219,56.88958009,10.54943092,10.22137941,0.330130555,0.35412836,0.327305225,57.0,19.88482094
5093,81.94861068,1.250853073,1.250853073,1.300195125,4.212148649,1.348255566,3.32642331,4.164018114,66.48978662,6.638502836,3.694220488,70.36782871,9.349764165,12.17937818,0.05646473,0.4697976270000001,0.08353188,74.0,10.41668612
5094,89.34061791,1.103469663,1.103469663,1.136418698,3.418688889,0.67448614,3.179904965,4.468322514,66.03766226,-0.983099651,3.855520085,72.34456929,9.69077153,10.36849734,0.921080856,0.612802429,1.257934834,90.0,10.56059248
5095,90.2738358,0.956892139,0.956892139,0.956892139,4.7565,0.634461092,3.455732753,4.424064875,80.14296226,10.28747626,4.1127103410000005,78.31467295,9.308603978999999,9.505413643999999,2.070850415,0.311354534,0.0,16.0,10.28747626
5096,70.04640066,0.8567820820000001,0.863175978,0.696934678,6.147285714,0.049552695,2.675845531,4.524582383,78.32647781,7.461543816,3.5239375510000004,78.07835821,11.16864195,11.25312759,0.315276584,1.000644832,0.397900026,21.0,7.461543816
5097,78.05444384,1.505822625,1.52003688,1.56800999,4.33359375,0.626315605,2.940573976,5.388580351,75.48296376,11.82165605,4.281033506,63.63345082,9.327179806,8.985036957,0.435550748,1.107546845,0.258952283,32.0,17.27388535
5098,84.12594059,0.980546644,0.980546644,1.252920711,3.9453125,0.406958901,2.789430893,4.345002165,63.19445545,5.606908391,3.77876961,69.0051526,13.59293748,13.17306931,0.538613861,0.566232555,0.564376085,32.0,7.427333193
5099,84.21984051,0.900770557,0.900770557,1.146113177,5.37472093,0.15145699599999998,3.141625533,5.360321467,91.91694106,10.01707433,4.419344938,71.83070069,9.092330273,9.002522576,0.113364458,0.940976529,0.078841175,43.0,10.01707433
5100,82.87611827,0.884675277,0.884675277,1.158477807,8.664666667,0.238415519,2.175943737,4.05634457,82.43904188,8.389475022000001,3.320291649,63.87052775,10.97233552,10.48913386,0.3688788320000001,0.736052921,0.44332175,132.0,8.389475022000001
5101,89.33873616,0.963904007,0.963904007,0.97554536,5.3675625,0.46798238,2.42372964,3.674394459,53.53919959,6.670245621,3.481938237,66.05329949,9.452488897,9.514327965,2.105238644,0.192456223,2.681340455,16.0,10.26573118
5102,86.30830440000003,0.958147477,0.959050158,1.157824976,3.892589744,0.6086030960000001,3.008213303,4.302946306,75.20293874,5.9793286860000014,3.887080607,69.55264759999999,11.45218603,11.91141178,0.444631812,0.415865699,0.514637864,234.0,8.218078897
5105,81.81948128,1.143872338,1.143872338,1.327136264,9.686615385,0.164937533,1.774605683,3.733658118,65.13666757,4.143802093,3.178319859,57.21319547,16.81942017,17.11163699,0.16120578800000002,0.555338259,0.152980125,13.0,7.006112342000001
5106,82.54606287,0.235695858,0.235695858,0.333707996,4.782111111,0.333707996,2.30095164,2.494278336,29.90427287,1.339433725,2.413501903,87.33392383,17.37520884,17.43767281,0.0,0.080776433,0.0,18.0,1.339433725
5107,70.1706574,1.4925031130000002,1.4925031130000002,1.888722921,8.14064433,1.3764041180000002,2.3049358680000003,3.964990299,73.86464972,8.138449572999999,3.06884596,54.22618618,8.804127267,9.296211049,0.317654297,0.896144339,0.335926239,582.0,15.81103103
5109,83.79154816,1.140842446,1.165780459,1.318561621,11.603,0.045863013,1.516345864,3.533672959,38.90516820000001,7.12963303,2.894667099,52.95295295,16.76101122,16.02028211,0.008618461,0.63900586,0.0,6.0,7.12963303
5110,78.84415427,1.253039878,1.253039878,1.623926151,12.46019118,0.12781683300000002,2.106682356,4.570830082,84.19566785,10.63380426,3.955633407,54.10487124,11.99204245,11.8212944,0.044966735,0.615196675,0.052604619000000005,68.0,10.63380426
5111,88.30606019,2.01471245,2.017219415,2.106982711,4.227556604,0.349060139,2.169656851,4.484690656000001,66.09888847,1.466169871,4.145859605,50.69161920000001,11.94839276,11.48729919,1.88230411,0.338831051,2.592000945,106.0,17.90738874
5112,67.6790738,0.245539262,0.250437646,0.311264417,6.1658076920000005,0.333586169,3.029557657,4.024839899,83.26190966,1.381074329,3.1437997280000003,90.51500556,17.24694892,17.9039492,2.744665057,0.881040171,3.132408324,26.0,1.381074329
5113,85.01161934,1.086581032,1.086581032,1.109360508,3.392884615,0.298411143,2.8200991980000003,4.3849974000000005,74.01689055,1.933904529,3.89180727,71.76811594,8.861654762999999,9.294337698,2.296661565,0.493190131,1.473572619,26.0,11.67686659
5114,78.17832588,2.610845936,2.610845936,2.610845936,7.23148,0.5476261029999999,1.892499044,4.593148538,75.63693739,8.234361397999999,4.264748939,42.02429644,17.42873531,18.05494864,1.94759579,0.328399599,2.563131957,100.0,14.76340007
5115,85.9855555,1.4160980159999998,1.4160980159999998,1.419790579,7.107666667,0.342485244,1.60164932,3.55180992,41.18932608,6.452950117,2.9466416210000004,53.00947143,14.16973862,13.59236505,0.022041927000000003,0.6051683000000001,0.052961924,30.0,10.59831422
5116,84.07492093,0.8303785859999999,0.8303785859999999,1.123108992,5.912126812,1.082614619,2.911569803,3.398067526,62.08211199,5.501836505,3.1906823,71.56862745,15.55836244,15.25077111,0.16614095199999998,0.207385225,0.159474119,276.0,5.501836505
5117,85.35970256,0.568601374,0.568601374,0.719709897,5.77655303,0.253884541,3.441052183,5.832064792000001,85.61412712,6.434847639,4.60877566,76.33249122,8.602841579,8.47614114,0.971928053,1.223289132,0.887359076,132.0,6.434847639
5118,61.13061756,0.623217706,0.623217706,0.8463229940000001,13.36561923,0.123120373,1.3544680690000002,3.278228023,91.17177368,5.8313725970000005,2.05938553,63.80423237,10.80174184,10.91411057,0.536148862,1.218842493,0.560983071,1040.0,5.8313725970000005
5119,87.80540315,0.434935797,0.434219854,0.482068758,5.41075,0.5184625620000001,2.7826345110000004,3.883625045,66.72021124,4.107235081000002,3.123855349,81.52895933,11.68776671,10.46547407,0.8056263090000001,0.7597696970000001,1.116652812,188.0,4.107235081000002
5121,83.06346597,1.093189463,1.079294592,1.378663445,3.708536585,0.7698326790000001,3.754456388,5.254440423,73.80006577,3.32852966,4.979277526000001,69.8816419,12.92702411,12.24991779,0.38934561,0.275162897,0.521622669,41.0,8.7319869
5123,88.25746463,0.682092384,0.6756575509999999,0.682092384,3.187324675,0.818028249,3.575354538,4.234319293,65.66228242,4.541787748,3.72236349,84.10596026,9.311864871000001,9.207738444,1.091172827,0.511955803,1.63784035,77.0,7.464023276
5126,87.75657998,1.766327989,1.761105331,2.297408345,3.861069231,1.2973505790000002,2.87937305,4.487832041,71.68649975,10.74981673,4.185785161,55.69203348,11.5262755,11.74316003,0.565706191,0.302046881,0.429799623,260.0,15.38904597
5127,91.46335899,0.733446934,0.733446934,1.0185915840000002,5.479096154,0.246261289,3.323383767,4.885120306,76.01759133,2.378720958,4.561173336,73.19899244,8.750255706,8.171617301,0.223928006,0.32394697,0.096685335,52.0,8.869494425
5128,82.60570643,1.445564218,1.446450173,1.868355304,4.929138889,0.602224969,2.161056825,4.347878744,70.78202751,4.150207085,3.702358028,53.61713968,11.45024351,12.62109113,0.160609527,0.645520716,0.222616249,36.0,11.52934684
5130,80.40065343,1.106468849,1.07431894,1.325404847,4.699186275,0.698490038,3.045736551,4.451720555,63.45278803,-5.534118019,4.044238355,67.91850529999999,10.72901479,10.24770663,0.256406512,0.407482201,0.398469669,102.0,10.60033685
5133,84.12179253,0.64093181,0.64093181,0.7812069209999999,4.722055556,0.386611892,2.513547525,3.731324701,49.59763286,4.881680683,3.174800797,76.28937349,11.28300577,10.37330729,0.06117863,0.556523904,0.104794951,36.0,6.278042435
5134,86.78439088,0.20335821,0.20335821,0.244029852,4.360473684,0.222497806,2.894863925,3.62047999,58.6874917,0.369811202,3.304784157,85.69405099,12.9235722,12.94644474,1.243225627,0.315695833,2.087175019,19.0,1.571697609
5135,85.22618566,0.574097746,0.574097746,0.8033700090000001,3.685288136,0.482388841,3.17037685,4.623912627,71.50281467,2.77475275,3.83345718,79.78306024,8.733628486,8.541061113,2.134000515,0.790455447,1.26410749,59.0,6.706545256
5136,85.32457964,0.6199811239999999,0.6199811239999999,0.6199811239999999,2.567361446,1.227427637,4.1875241380000015,5.132873757,67.59694215,4.787463115,4.056201652,83.71367271,9.390301804,8.650294944,2.675852101,1.076672104,2.01555943,83.0,6.9488460110000005
5138,85.92047493,0.529894917,0.529894917,0.680270501,3.42785,0.683134798,3.600421138,4.268498705,78.9875578,3.028773347,4.041639181,83.67346939,12.91769915,13.09421357,0.4704114820000001,0.226859524,0.5870093470000001,40.0,4.150541253
5139,85.2413662,1.094990314,1.159595702,1.111304806,4.475851064,0.464483183,2.376157771,4.133602244,68.02462387,2.7077025530000003,3.423433086,64.72620946,9.25024295,9.91609821,0.188244242,0.710169158,0.272734195,47.0,10.91692089
5141,83.64096585,1.512611975,1.512611975,2.014928847,15.24046154,0.7164191459999999,1.7493596809999998,4.601264819,86.73798492,12.86608589,3.232102734,45.84569733,11.84579582,11.88688007,0.7785449659999999,1.369162085,0.884379873,26.0,12.86608589
5142,87.12134318,0.225692397,0.225692397,0.291365185,3.394936508,0.645165766,3.960254089,4.900081907,76.20873289,2.211313178,4.346085846,87.03221099,9.934804741,10.37095394,0.7728596740000001,0.553996061,0.782571848,126.0,2.211313178
5144,82.95226740000003,0.43812151,0.456329157,0.4677089370000001,3.008825397,1.949356226,5.188041468,4.928793163,70.98060731,4.36240926,4.368969952,87.84825133,7.956639815,7.777121273,0.8984152440000001,0.559823211,0.600320861,63.0,5.417830855
5145,81.7999146,1.516783456,1.510396999,1.79935882,5.687571429,0.285109672,2.085735646,4.483949935,66.22773968,8.916386827,3.84629291,53.79084967,12.70264283,11.6770904,0.339085223,0.637657026,0.505722153,28.0,13.03164229
5146,85.05694431,1.455549716,1.455549716,1.455549716,3.271865385,0.741049721,2.970445879,4.394370915,73.06210093,0.07248128,3.977143793,67.09307455,11.24220736,11.77208171,0.609704728,0.417227122,0.7417100659999999,156.0,12.2822823
5147,87.51463155,2.121160726,2.121160726,2.121160726,6.537391304,0.128362632,2.351196731,5.000214906,75.07116254,18.84491616,4.641698682,52.57175334,11.78349815,12.34171322,0.0,0.358516224,0.0,23.0,18.84491616
5148,87.56418659999999,1.629618637,1.629618637,2.048663429,3.5303139530000003,1.49321595,3.312355628,3.898540379,62.32333247,8.103092606,3.807426167,66.6007384,11.84977365,12.05044679,0.715069152,0.091114212,0.188192981,86.0,13.7636262
5149,88.45716606,2.346231048,2.346231048,2.354329479,3.748043478,0.912808825,2.464236752,4.613547355,71.94362276,4.402687491,4.37343231,49.72586412,11.01197612,11.3908706,0.889159562,0.240115045,1.2223905590000002,46.0,20.86133232
5150,79.70320442,0.859380314,0.804565357,1.104879714,3.947117949,1.230674983,3.242604797,4.060980074,69.40071821,4.66937544,3.535089401,71.6129416,9.060335933,9.818653792000001,0.688590702,0.5258906729999999,0.8862818020000001,195.0,8.683165216
5151,85.56450226,1.005968294,1.012928829,1.349794509,9.020923767000001,0.479778951,1.996671361,3.87475163,77.99406064,7.725625804,3.363721232,56.32716502,10.15679664,12.84756018,0.200033206,0.5110303979999999,0.230020422,223.0,7.725625804
5152,86.96045634,0.5489422070000001,0.5489422070000001,0.5489422070000001,4.470318182,0.294002755,3.682230309,4.668893939,72.90410485,5.497033763999998,4.011185237,87.02623907,10.82832835,9.859985561,0.049823584,0.657708702,0.067533112,22.0,5.497033763999998
5153,83.80783514,0.555054836,0.555054836,0.675971123,4.1850747660000005,0.598334835,2.883251086,4.444739523,71.77173891,4.437231367,3.744100385,70.67702067,12.38875595,12.62541787,1.88654386,0.7006391390000001,2.367168877,107.0,4.437231367
5154,81.72923248,2.110180006,2.108467079,2.234093858,3.363125,0.738016323,2.932020405,5.722972802,57.74391377,10.67498362,5.103454942,54.83980913,17.72688798,17.19197175,1.211670693,0.61951786,1.840281546,32.0,12.74394951
5157,83.21663404,0.99453715,0.99453715,1.218868837,4.98075,0.261720303,2.096254994,3.787548402,54.87752848,5.2019044260000005,3.237785619,63.23308271,14.57786773,14.24860714,0.105405812,0.5497627829999999,0.188480266,16.0,7.035796156
5158,80.46522779,0.763113965,0.764934036,0.914421045,3.455961905,0.275203456,2.657193528,4.3227709239999985,46.33345826,1.881073609,3.636512343,73.66261398,15.99352553,13.78322071,1.243124373,0.6862585809999999,0.778507098,105.0,5.432478141
5159,79.1962313,1.082057493,1.082057493,1.082057493,9.749902778,0.204388638,2.084060325,4.162179407,79.53170473,12.42305659,3.180798974,62.81042863,9.334411563,8.654074898,0.103989641,0.981380433,0.031874316,72.0,12.42305659
5160,84.20355962,1.634253442,1.634530833,1.634253442,6.831339623,0.363244485,1.896249941,4.142161835,70.43585197,4.821356194,3.39760511,52.74894865,10.27808974,9.897089165,0.430038032,0.744556725,0.5803105,212.0,16.44284806
5162,90.10105148,0.87572833,0.873539009,1.112673812,4.724516129,0.472505317,2.776834769,4.262296828,53.77645774,9.689781344,3.702889116,71.31672598,8.029962547,8.924621057000001,0.142018299,0.5594077120000001,0.18009621899999995,31.0,9.689781344
5163,76.19353706,1.570181008,1.570181008,1.570181008,3.563141935,0.388933456,2.635470883,4.968436715,84.40864985,14.8125992,4.281802379,60.50537728,9.566431719,9.213868876,0.297309189,0.6866343359999999,0.34747351600000004,155.0,16.85290212
5165,90.28812564,1.072629522,1.072629522,1.072629522,3.805529412,1.475929709,4.570380751,5.314756869,63.20627364,4.618955946,4.762589692,79.31671283,8.998326908,9.174987892,0.4920600570000001,0.552167176,0.140415436,51.0,11.41153822
5168,89.71850707,1.083191834,1.083191834,1.371616536,3.440280488,1.064996485,3.157177248,3.871390445,60.44834688,7.635936552,3.738968331,69.71342478,10.7501004,10.04491267,0.397159903,0.132422115,0.578347968,410.0,10.78714062
5169,83.93223696,1.283070836,1.28537513,1.7744312969999998,4.822828373,1.02230644,3.129131087,4.361370903,64.18692022,7.732661143,4.212737572,63.96351689,10.86209628,11.62310695,0.551156855,0.148633331,0.80700616,1008.0,10.99737203
5171,87.09802321,1.582011449,1.58762191,1.953964229,3.539222222,0.662865568,2.841248233,4.841896066,73.36130907,12.025917,4.517612034,57.98774405,11.41451849,11.19482902,0.099415021,0.324284032,0.099098674,81.0,14.57919025
5172,87.71474352,0.827499717,0.828311798,1.065984108,4.9303,0.343335286,2.202896763,3.366699504,44.29243657,4.103565622,3.042083691,66.73933354,11.99954756,12.10017646,0.05881995,0.32461581300000003,0.130997956,40.0,6.741572092999999
5173,87.19078279,1.5218107319999998,1.5218107319999998,1.5218107319999998,4.672416667,0.16549242,2.6154997680000003,4.846658855,71.84183774,2.322351291,4.143651546,62.67241379,12.47193635,12.04765557,0.702705595,0.7030073090000001,0.963372292,12.0,12.5942897
5174,85.23305316,1.264073125,1.264073125,1.264073125,3.271785714,1.772377661,4.289376881,4.713683392,59.59938871,8.795695539,4.585265736,73.54740061,12.14119603,14.40126624,1.404868464,0.128417657,1.921051222,28.0,8.795695539
5175,80.59915854,0.313436088,0.331875467,0.403465603,3.114894737,0.346780353,3.614518293,4.133261893,65.13356876,2.761051549,3.927662245,87.95379538,11.75354504,11.4576821,0.827940456,0.205599648,0.8036059240000001,19.0,2.761051549
