,Fed RSSD,Bank Name,Yield on Earning Assets,Cost of Funding Earnings Assets,Net Interest Margin,NonInterest Inc to Ave Asset,NonInterest Exp to Ave Asset,Loan Lease Loss Prov to Assets,Net Op Inc to Assets,Return On Assets,Pretax ROA,Return on Equity,RE to Ave Equity,Net Chargeoffs to Loans,Credit Loss Prov to Chargeoffs,Efficiency Ratio,Assets per Emp,Cash Div to Net Inc,Earning Assets to Total Asst Ratio,Loss Allow to Loans,Loan Loss Allow to noncurr Loans,Noncurr Assets Other RE,Noncurrent Loans to Loans,Net Loans Lease to Tot Assets,Net Loans Lease to Deposits,Net Loans Lease to core deposits,Tot Dom Deposits to Tot Assets,Equity to Assets,Core Capital Ratio,Tier 1-based risk capital ,Total risk based  Capt ratio,Common Equity tier 1,Average Total Assets.1,Average earning assets,Average equity,Average Total Loans,Bank Size
880,1842065,CIBC Bank USA,4.649055067,0.858988625,3.790066442,0.470125036,1.793171251,0.410495958,1.076697702,1.076819646,1.496492276,5.142354828999999,5.137931963,0.054367693,1132.120051,43.41459446,18.0726783,0.08600855800000001,85.32683249,0.604438035,85.06474617,0.486665314,0.710562322,67.38164934,96.17924322,111.5312621,70.05841082,20.77931364,10.89535141,11.21508593,11.78976056,11.21508593,25913531.67,22083412.33,5426346.67,17282322.33,Medium
881,975751,CIBC National Trust Company,2.117556468,0.004277892,2.113278576,59.25097432,42.54940977,0.0,12.34648182,12.34648182,17.12987649,15.60069239,15.60069239,0.10805572558951174,47.6072566992661,71.29096932,1.091744186,0.0,20.02854404,1.2956304557079985,1089.849550892263,0.0,0.9863349770086414,0.0,0.0,326.1019880459641,0.214719352,80.7915646,82.03941588,187.7600194,187.7600194,187.7600194,230673.0,46752.0,182556.0,666556.7231203537,Medium
882,340742,CIBM Bank,3.990015046,0.8318281190000001,3.158186927,1.458546066,3.631249923,0.008380728,0.568578551,0.573780589,0.77102702,4.562945621,4.562945621,-0.13483575,-8.43373494,82.37732772,3.747434783,0.0,93.5883677,1.593850844,309.3605547,0.6349270810000001,0.515208167,71.9104953,94.82903376,106.20170149999998,75.83172837,12.28550545,10.4521911,13.53654947,14.79065064,13.53654947,668199.67,623205.67,84024.67,492451.0,Medium
883,327855,Ciera Bank,5.123218205,0.47863116,4.644587045,0.477840056,2.71969699,0.044762534000000014,1.894201251,1.894201251,1.894201251,14.09205067,5.708418321,0.172810913,34.98542274,58.37937385,4.484965812,59.49192596,89.10548251,2.012816199,293.4121017,0.6473669870000001,0.686003129,76.02722105,89.44155358,95.3777374,85.00212486,13.78527693,12.57248516,14.98995871,16.24726403,14.98995871,536162.67,482626.33,72069.0,396965.67,Medium
884,66677,Cincinnati Federal,4.025046365,1.138471143,2.886575222,1.509608451,3.486886036,0.034387436,0.538736501,0.538736501,0.691187469,4.98277233,4.98277233,0.0,47.6072566992661,82.77551020000001,3.77887234,0.0,93.74405288,0.888332172,360.1036269,0.217333776,0.246687927,87.31806742,131.2827502,134.915788,66.51145507,10.77547619,10.97945706,15.2246988,16.31638471,15.2246988,174482.33,163377.0,18865.0,153597.0,Medium
885,687830,Cissna Park State Bank,3.058533845,0.276850046,2.781683799,0.280055572,1.906287359,0.0,1.059755744,1.059755744,1.059755744,12.08200525,6.276837562000001,0.0,47.6072566992661,64.27038627,4.97,48.04804805,96.42857143,0.957730251,1089.849550892263,0.0,0.0,46.12340711,50.87667382,51.80316755,90.657277,9.183433937,9.320231959,16.19050284,16.93482945,16.19050284,62844.67,60682.67,5512.33,27515.0,Medium
886,3918898,"CIT Bank, National Association",4.94900583,1.448241455,3.500764375,1.902918875,2.908142292,0.491058544,1.077314874,0.970413137,1.376595297,7.9927443889999985,7.9927443889999985,0.49360498,150.21158830000005,58.46694617,12.7220626,0.0,84.82406053,1.612192025,70.23536603,1.57954607,2.29541343,64.12501406,83.51301336,102.0920644,76.78445727,12.12764842,11.37112144,13.94713755,15.19890192,13.94713755,41780761.67,35475852.33,5072675.67,27671114.67,Medium
888,895710,Citizens & Northern Bank,4.133368195,0.355857436,3.777510759,1.596374332,3.04720483,0.043218256,1.660466052,1.734450304,2.093225385,13.14671248,5.552065275,0.072649413,91.58249158,59.80725447,4.28947973,57.76841334,92.68803468,1.078497943,61.22010399,1.3642743169999998,1.7616728380000002,63.79474925,77.24223756,79.70269653,82.59049875,13.16396337,12.90253925,20.04514751,21.18017487,20.04514751,1258727.33,1165635.33,166064.33,817625.33,Medium
889,869663,Citizens 1st Bank,3.52284822,0.792633775,2.730214445,0.154485753,0.989648446,0.0,1.83116744,1.807400401,1.807400401,9.146704113,9.146704113,0.073984969,0.0,35.08376604,12.03752542,0.0,97.55214625,0.6739208659999999,206.1004785,0.161359815,0.326986561,35.75612421,55.3819346,66.46504726,64.56279375,20.10563013,20.79272837,53.54456156,54.17524301,53.54456156,723691.33,706757.67,143002.33,254105.67,Medium
890,279954,Citizens Alliance Bank,4.403327696,0.694665732,3.708661964,0.376761612,2.074656739,0.034275984,1.677329537,1.677329537,1.677329537,18.29164362,9.700521807000001,-0.024493303,-204.9180328,54.79432213,5.207748201,46.96746771,91.48363603,1.288040868,154.23003799999995,1.062197031,0.835142677,68.71001565,80.4855907,92.87494888,85.36933761,9.368442429,8.909800752,10.55333291,11.65177473,10.55333291,729373.67,670538.33,66883.0,498095.33,Medium
891,928421,Citizens and Farmers Bank,6.546555443,0.6748579290000001,5.871697512999999,1.808122952,4.821003945,0.6966958670000001,1.280190486,1.280605874,1.632108657,11.75677854,8.604581293999999,1.044937119,94.08840759999998,66.96637064,2.3745720930000003,26.81174297,91.1843113,3.259498159,901.9622834,0.26717176,0.361378543,68.58511921,87.97973478,93.8793585,77.95558759,11.00333704,10.67437802,13.58408682,14.85585189,13.58408682,1521467.33,1383995.0,165725.67,1078151.0,Medium
892,209447,Citizens Bank,4.466538656,0.398691034,4.067847621,0.971868205,3.5788572910000003,0.132650535,0.603695292,0.603695292,0.933968053,5.124669654,5.124669654,0.197954453,128.94736840000002,77.03962704,2.9748,0.0,88.04222133,0.8304674559999999,56.99300699,1.064945543,1.457139218,52.3450316,59.71529812,61.70391504,87.65765766,11.7399489,12.05017313,19.598992000000006,20.31335598,19.598992000000006,73878.33,66718.33,8703.0,38392.67,Medium
893,97457,Citizens Bank,5.6626063260000015,0.505988476,5.15661785,0.60368011,3.708320677,0.114433867,1.37818179,1.37818179,1.37818179,16.76868796,9.706063667,-0.01523355,-862.5,71.30102041,3.1985,42.1179302,89.53868178,0.807648855,200.6960557,1.110718017,0.40242388,87.40610319,104.7836979,108.8840603,83.41574587,8.330385131,8.455326647,10.31090563,11.19178794,10.31090563,120593.67,107512.33,9911.33,105031.33,Medium
895,783844,Citizens Bank,3.799874813,0.557520707,3.242354106,0.7443665770000001,2.470557909,0.041369021,1.000752461,1.001406092,1.3047789090000002,8.276097542999999,5.199057696000001,0.388575845,16.50165017,63.81902284,4.533459119,37.17984026,94.86057546,0.78422093,50.79343551,1.175466829,1.543941501,65.73055687,75.02208865,76.61741020000002,87.61493854,12.28115202,12.67891994,18.32586683,19.07351508,18.32586683,725180.33,686970.0,87746.67,467862.33,Medium
896,535641,Citizens Bank,4.814917896,0.84507755,3.969840346,1.034944167,3.39139599,0.142097597,0.961527076,0.961527076,1.2173027509999998,9.86994044,7.438920627000001,-0.012585279,-1500.0,69.29212363,2.84534375,24.63054187,93.93966019,0.410279197,865.625,0.518390792,0.047396875,73.84652557,82.57863257,87.79182117,89.42570647,9.21571427,8.862194016,11.77905978,12.19629758,11.77905978,84449.0,79046.0,8227.0,63566.33,Medium
897,885252,Citizens Bank,4.961945082,0.6375148629999999,4.324430219,0.303950078,2.280892045,0.07598752,1.950346335,1.950346335,1.950346335,19.29180293,6.889929616,0.009142244,1200.0,52.95501323,6.849086957000001,64.28571429,92.14874721,0.460411768,1089.849550892263,0.0,0.0,70.40544916,79.99725911,83.48940847,88.00982676,10.29461242,10.32108351,12.66812054,13.06625482,12.66812054,157920.67,146192.67,15965.33,109382.33,Medium
898,744854,Citizens Bank,4.128153103,0.317038611,3.811114492,0.321926232,2.714340987,0.07775996,0.865727549,0.865727549,1.09434183,7.487222964,7.034402892999999,0.141377876,102.0408163,69.84126984,3.963867347,6.047904192000001,93.16298503,1.469501645,53.02202351,1.554604218,2.771492953,55.26838096,71.34596788,74.60282712,77.46531809,11.6357196,11.73294378,16.86036757,18.05426608,16.86036757,385802.67,360839.33,44609.33,207953.33,Medium
899,514132,Citizens Bank,5.021485729,0.620502804,4.400982925,0.911763051,3.300089901,0.130981753,1.53601651,1.53601651,1.53601651,17.76349202,-0.23097374,0.125736613,135.5769231,66.43912474,3.084556338,101.3002721,93.31882824,1.360636675,95.60696095,1.18491257,1.423156496,74.5627353,85.13461378,89.92683927,87.58216193,8.458768924,9.608366517999999,13.32696789,14.57897948,13.32696789,430594.33,396775.0,37233.67,330850.33,Medium
900,1001853,Citizens Bank,4.461567587,0.360708447,4.10085914,0.543555374,3.1854396080000003,0.0,0.963016031,0.963016031,1.182489333,7.673449375,6.423142927000001,-0.023367312,0.0,72.92791735,3.289606557,16.29392971,93.16625637,2.051814205,950.8196721,0.254153668,0.215794253,82.78731823,100.9522421,108.1669195,82.00641863,12.34489151,12.55867661,12.52190019,13.77784452,12.52190019,195012.33,181864.33,24474.0,162620.33,Medium
901,98463,Citizens Bank,3.777273442,0.081455183,3.695818259,0.392066853,2.237072022,0.11715145,1.110856083,1.110856083,1.463351779,11.65380046,11.38068585,-0.010935499,-2045.454545,58.59929078,4.817822785,2.343566909,92.68433664,1.25353358,223.7883504,0.403564823,0.560142464,52.08403397,61.08920578,61.42338808,85.25898037,9.842935514,10.17876394,16.57138517,17.68628411,16.57138517,768236.33,712048.0,73229.33,402359.33,Medium
902,381839,Citizens Bank,5.434987349,0.7564997379999999,4.678487611,0.544061282,2.731582292,0.169138222,1.444252488,1.444252488,1.961063723,13.68797386,13.68797386,0.05271864,391.3043478,56.18476999999999,3.908163636,0.0,91.84736845,1.523151332,660.0985222,0.39544264,0.23074606,80.6102843,94.82973763,107.7020139,85.00528032,10.75045709,11.05973061,12.64172488,13.89399649,12.64172488,212843.67,196431.0,22457.67,174511.33,Medium
903,44741,Citizens Bank,3.747300168,0.260597254,3.486702915,0.7397598009999999,2.831036785,0.183227543,0.862625,0.862625,1.104930583,8.931737588999999,7.282801417999999,0.063845655,378.7610619,68.72791519,3.831508065,18.46153846,96.94742447,1.345749458,479.5121951,0.291934238,0.280649683,75.83744293,88.09209465,92.19945086,86.08881789,9.588576889,9.889273238,11.85004408,13.09993228,11.85004408,467178.67,452806.0,45120.0,353978.67,Medium
904,840019,Citizens Bank,4.967780846,0.728502047,4.239278799,0.929938478,3.681244189,0.17115432100000005,0.887149898,0.887149898,0.887149898,8.192473067,3.938182391,0.07725369,285.7142857,77.67077942,3.2586976739999995,51.92926045,89.80188975,1.043202796,42.80911468,2.121692215,2.436870756,77.57985784,90.61038734,95.40057394,85.61916588,10.91961406,10.52620379,14.65652625,15.788434,14.65652625,140224.33,126012.0,15184.67,108732.67,Medium
905,778738,Citizens Bank,4.919621712,0.652325531,4.267296181,1.665052211,3.473543984,0.170830032,1.910845632,1.671539427,1.779899968,13.51849349,7.53747826,-0.005728432,-4182.352940999999,61.03003564,4.482333333,44.24320828,93.63666677,0.969429737,149.0240811,0.479780836,0.650518849,72.03429473,89.35548473,91.65608517,80.61541488,12.41720782,11.33933731,14.6457522,15.55608891,14.6457522,832406.33,779978.67,102925.67,593530.67,Medium
906,126834,Citizens Bank,4.25868767,0.485274954,3.773412717,0.378358186,1.116567907,0.072998454,2.351784007,2.397296658,2.881211295,13.84773803,-2.799242542,0.097156045,200.9433962,27.80337942,7.519833332999999,120.2144389,96.15904608,0.747334727,193.4931507,0.244311198,0.386233168,38.37902163,46.454964,54.80073324,82.61554488,17.05626318,17.70433564,28.13401727,28.59673884,28.13401727,583574.0,562567.67,101027.33,218205.67,Medium
907,3174920,Citizens Bank & Trust,4.497274926,0.7420864559999999,3.755188469,0.715570184,2.9808239910000003,0.129319913,0.965588682,0.965588682,0.969037213,10.37005111,6.874788346,0.060268395,333.3333333,73.07407799,4.346526786,33.70535714,89.91764771,1.188028709,701.372549,0.164745661,0.16938625699999998,61.11406686,68.91735059999999,76.49133813,88.67733063,8.909207064,9.340476087,12.86144192,13.88176567,12.86144192,463965.67,415585.0,43201.33,298664.0,Medium
908,964250,Citizens Bank & Trust,3.460818614,0.308186354,3.15263226,0.511611448,2.496838777,0.039354727,0.994800038,0.994800038,0.994800038,8.805602298,2.999710673,-0.0139167,-600.0,70.7120743,3.974863636,65.93406593,95.68996078,1.4178194119999998,245.4183267,0.35564399,0.577715377,48.9793818,58.89203608,65.20369017,83.16809039,11.73968232,11.85837392,20.88135988,22.08638957,20.88135988,91475.67,87609.33,10334.33,43113.67,Medium
909,729945,Citizens Bank & Trust Co.,5.347627081000001,0.559475747,4.788151333,0.646314683,3.759548787,0.291296758,0.8283751570000001,0.790445891,0.790445891,7.810315762999999,5.336799255,0.5423769820000001,71.37546468,77.05223881,3.679702703,31.66986564,89.0869562,0.951338609,105.388601,1.798764589,0.902695927,77.7714122,101.8957802,105.741192,76.32446805,9.920748592,9.101833285,10.23002575,11.08850715,10.23002575,131824.33,116537.67,13341.33,99193.0,Medium
910,56258,Citizens Bank & Trust Co.,4.051077418,0.19524471,3.855832708,0.224087317,2.263758687,0.114427566,1.514258128,1.49614043,1.4999546819999998,18.69971992,0.643585007,-0.001477072,-12000.0,58.10083211,6.67383871,96.5583174,95.07755366,1.608012101,184.3056697,0.588238137,0.872470231,66.337988,72.46012597,73.33083992,91.55102495,7.9419398810000015,8.867066284,12.90589539,14.15987544,12.90589539,209739.67,199749.33,16781.0,135403.0,Medium
911,765318,Citizens Bank & Trust Co. of Jackson,4.8152287000000005,0.716735386,4.098493314,1.112750934,3.705956392,0.798756859,0.269924732,0.269924732,0.269924732,3.097264373,2.149122218,1.415453527,73.41772152,77.61753678,3.173543478,30.6122449,89.42685107,0.941438707,75.61863173,0.965180877,1.244982467,74.88817191,83.16837709,97.13026636,90.04404622,8.674297692,7.382909764,9.728714142000001,10.68096416,9.728714142000001,145225.67,129755.0,12656.33,111625.0,Medium
912,357937,Citizens Bank & Trust Company,4.540582328999999,0.506208649,4.03437368,0.498030841,2.843146809,0.11920951,0.942417403,0.942417403,1.204016049,9.301465193,7.275144596,0.013554237,1200.0,68.24034335,4.572454545,21.78496135,90.62170706,1.948627498,161.08247419999995,0.997740091,1.209707951,72.94735935,85.9973358,90.93019413,84.82513868,10.32268326,11.46575674,14.24723865,15.50397189,14.24723865,301989.33,274590.33,30597.33,221333.0,Medium
913,925055,Citizens Bank & Trust Company,4.97164377,0.8609988009999999,4.110644969,0.207613876,2.153866121,0.148295626,1.517729023,1.517729023,1.77750205,14.34417217,12.41099533,-0.002684948,-7250.0,52.79518676,5.6082285710000015,13.47708895,95.63855152,0.998564976,31.95090986,2.41838523,3.125309985,76.26905364,104.630212,106.7932146,72.89391099,10.86464786,11.0771756,11.50009167,12.31436244,11.50009167,195555.33,184204.67,20691.33,148978.67,Medium
914,384830,Citizens Bank & Trust Company,4.55285254,0.27900489100000003,4.273847649,0.829831575,3.730895993,0.100382852,0.759898188,0.774621007,0.963675378,8.091343048999999,7.969011729,0.013944894,1000.0,78.10858144,3.137384615,1.51187905,92.90933163,1.25453871,125.5343082,2.020301084,0.999359241,71.79015675,80.26187148,82.60080493,89.44490757,9.555566452999999,9.375025126,13.54066263,14.9934387,13.54066263,119542.33,110392.33,11444.33,86053.0,Medium
915,657758,Citizens Bank & Trust Company,4.214361742,0.213815413,4.000546328,0.329676412,2.425608011,0.036835353,1.26223705,1.092168224,1.344490393,9.303909132000001,1.584645569,0.0,47.6072566992661,59.46813388,3.730642857,82.96795953,92.63531754,1.840270177,50.02124947,2.252579984,3.678976829,60.10166766,69.03790536,75.94353317,87.05604166,12.31212545,10.65376694,16.74016767,17.99545448,16.74016767,108591.33,100086.33,12747.33,60994.67,Medium
916,829041,Citizens Bank & Trust Company,4.1180458,0.52568556,3.59236024,0.67837379,2.822034968,0.060299892,1.010947797,0.990928233,1.198962862,6.263763525,1.816872584,-0.054854801,-200.0,68.73929009,4.473840909,70.99391481,95.78661817,1.837412952,171.5131023,0.600968255,1.071295969,55.06657387,67.06925461,69.07631034,82.1040493,15.70797921,17.011107199999998,29.64925805,30.905411800000003,29.64925805,199005.33,189847.33,31482.67,109379.67,Medium
918,364131,Citizens Bank & Trust Company,4.441667425,0.293055094,4.148612331,0.8273223959999999,3.36859585,0.056340952,1.15943748,1.15943748,1.15943748,14.769109900000002,14.769109900000002,-0.063676154,-152.0,73.47994825,3.494157895,0.0,91.0376719,1.211541527,803.2520325,1.799996987,0.150829563,60.67345494,66.67687444,68.28881674,90.99624938,8.223500881,8.109173684,12.66203596,13.80848395,12.66203596,134893.0,122161.33,10589.67,78522.33,Medium
919,767554,"Citizens Bank & Trust Company of Vivian, Louisiana",4.632585849,0.549819013,4.082766837,1.516473685,4.625684723,0.051331314,0.57491072,0.57491072,0.57491072,4.656320212,-1.128444949,0.145411546,70.0,88.07595644,2.521203704,124.2346939,91.53182269,0.621758647,27.31333759,1.870799515,2.276392057,50.24716295,57.72960109,60.82692393,87.03881891,12.09152007,12.24329456,23.12226084,23.71027793,23.12226084,136369.0,124768.33,16837.33,68770.33,Medium
920,1163283,"Citizens Bank & Trust, Inc.",5.401418579,0.458481898,4.942936681,0.939564769,3.713806551,0.13335758,1.095148613,1.095148613,1.470974521,9.911609292,9.911609292,0.110743145,188.5714286,69.83282675,2.306581395,0.0,88.31957089,1.7109229680000002,321.3855422,0.389179597,0.532358412,61.80192170000001,70.40291273,71.72343587,87.78318865,11.22268937,11.61386568,20.54381742,21.79905501,20.54381742,98982.0,87680.67,10936.67,63209.33,Medium
921,701839,Citizens Bank and Trust,3.797138526,0.245463271,3.551675255,1.032182041,3.332454775,0.014376705,1.070411005,1.065183113,1.065183113,15.05831749,9.136611043,0.033658971,69.84126984,75.24225165,4.273779221,39.32515337,95.61992336,0.958721422,68.34246834,1.183903051,1.402819426,56.75699904,64.50021583,65.18237132,87.99505289,6.545804832000001,6.735594806,11.99359868,12.93761063,11.99359868,612101.33,583386.67,43298.33,374343.0,Medium
922,381343,Citizens Bank and Trust Company,4.009166488,0.7276755970000001,3.281490891,0.967868109,3.032547283,0.011825456000000002,0.666614612,0.6720042909999999,0.882815789,6.691651853,6.691651853,0.029934394,57.77777778,77.35367481,4.219118483,0.0,90.23739826,1.241091277,1165.091463,1.362226111,0.106523077,68.31754348,91.00997661,98.40480871,75.06599388,9.980409645,10.01064033,12.38259205,13.45501385,12.38259205,879458.67,791286.67,88319.0,601315.0,Medium
923,991621,Citizens Bank and Trust Company,3.935855411,0.316491466,3.619363945,0.92107047,2.576143741,0.0,1.359147016,1.359147016,1.644504476,10.84050361,6.836429571,-0.054096923,0.0,61.03668461,4.180868132,36.93623639,90.9338457,1.10653877,322.6760563,1.263999537,0.34292559,53.81683703,63.46782143,67.20132072,84.79389369,12.60346056,13.4301585,23.41606374,24.46515249,23.41606374,378472.67,345033.0,47451.67,199641.67,Medium
924,255556,Citizens Bank and Trust Company of Ardmore,4.054282543,0.450368454,3.603914088,0.85121106,3.033849811,0.054159771,1.129231215,1.129231215,1.129231215,12.52126914,7.887098389,0.017660883999999998,461.5384615,71.93921233,4.242096154,37.01039169,93.00826424,0.976991005,3750.0,0.044426513,0.026053093,65.47515969,85.86095176,91.70571577,76.25720231,9.179514844,9.491357441,14.27926541,15.25392428,14.27926541,221566.67,206941.67,19982.0,147218.0,Medium
